0 1.989840e-01 2.013520e-01 1.991480e-01 2.012520e-01 1.992640e-01
1 1.989840e-01 2.013560e-01 1.991480e-01 2.012520e-01 1.992640e-01
2 1.989840e-01 2.013560e-01 1.991520e-01 2.012520e-01 1.992640e-01
3 1.989840e-01 2.013560e-01 1.991560e-01 2.012520e-01 1.992640e-01
4 1.989840e-01 2.013600e-01 1.991560e-01 2.012520e-01 1.992640e-01
5 1.989840e-01 2.013600e-01 1.991600e-01 2.012520e-01 1.992640e-01
6 1.989840e-01 2.013600e-01 1.991600e-01 2.012560e-01 1.992640e-01
7 1.989840e-01 2.013600e-01 1.991640e-01 2.012560e-01 1.992640e-01
8 1.989880e-01 2.013600e-01 1.991640e-01 2.012560e-01 1.992640e-01
9 1.989880e-01 2.013600e-01 1.991680e-01 2.012560e-01 1.992640e-01
10 1.989880e-01 2.013600e-01 1.991680e-01 2.012560e-01 1.992680e-01
11 1.989880e-01 2.013600e-01 1.991680e-01 2.012600e-01 1.992680e-01
12 1.989880e-01 2.013600e-01 1.991680e-01 2.012600e-01 1.992720e-01
13 1.989880e-01 2.013640e-01 1.991680e-01 2.012600e-01 1.992720e-01
14 1.989880e-01 2.013640e-01 1.991720e-01 2.012600e-01 1.992720e-01
15 1.989880e-01 2.013680e-01 1.991720e-01 2.012600e-01 1.992720e-01
16 1.989880e-01 2.013680e-01 1.991760e-01 2.012600e-01 1.992720e-01
17 1.989880e-01 2.013680e-01 1.991760e-01 2.012640e-01 1.992720e-01
18 1.989880e-01 2.013680e-01 1.991800e-01 2.012640e-01 1.992720e-01
19 1.989880e-01 2.013680e-01 1.991800e-01 2.012680e-01 1.992720e-01
20 1.989880e-01 2.013680e-01 1.991800e-01 2.012680e-01 1.992760e-01
21 1.989880e-01 2.013680e-01 1.991800e-01 2.012680e-01 1.992800e-01
22 1.989880e-01 2.013720e-01 1.991800e-01 2.012680e-01 1.992800e-01
23 1.989880e-01 2.013720e-01 1.991840e-01 2.012680e-01 1.992800e-01
24 1.989880e-01 2.013720e-01 1.991880e-01 2.012680e-01 1.992800e-01
25 1.989920e-01 2.013720e-01 1.991880e-01 2.012680e-01 1.992800e-01
26 1.989920e-01 2.013760e-01 1.991880e-01 2.012680e-01 1.992800e-01
27 1.989920e-01 2.013800e-01 1.991880e-01 2.012680e-01 1.992800e-01
28 1.989920e-01 2.013800e-01 1.991920e-01 2.012680e-01 1.992800e-01
29 1.989920e-01 2.013840e-01 1.991920e-01 2.012680e-01 1.992800e-01
30 1.989920e-01 2.013840e-01 1.991960e-01 2.012680e-01 1.992800e-01
31 1.989920e-01 2.013840e-01 1.992000e-01 2.012680e-01 1.992800e-01
32 1.989920e-01 2.013840e-01 1.992040e-01 2.012680e-01 1.992800e-01
33 1.989920e-01 2.013880e-01 1.992040e-01 2.012680e-01 1.992800e-01
34 1.989960e-01 2.013880e-01 1.992040e-01 2.012680e-01 1.992800e-01
35 1.990000e-01 2.013880e-01 1.992040e-01 2.012680e-01 1.992800e-01
36 1.990000e-01 2.013880e-01 1.992040e-01 2.012720e-01 1.992800e-01
37 1.990000e-01 2.013880e-01 1.992040e-01 2.012720e-01 1.992840e-01
38 1.990000e-01 2.013880e-01 1.992040e-01 2.012720e-01 1.992880e-01
39 1.990000e-01 2.013880e-01 1.992040e-01 2.012760e-01 1.992880e-01
40 1.990000e-01 2.013880e-01 1.992080e-01 2.012760e-01 1.992880e-01
41 1.990000e-01 2.013880e-01 1.992080e-01 2.012760e-01 1.992920e-01
42 1.990040e-01 2.013880e-01 1.992080e-01 2.012760e-01 1.992920e-01
43 1.990040e-01 2.013880e-01 1.992120e-01 2.012760e-01 1.992920e-01
44 1.990040e-01 2.013880e-01 1.992120e-01 2.012760e-01 1.992960e-01
45 1.990040e-01 2.013880e-01 1.992120e-01 2.012800e-01 1.992960e-01
46 1.990040e-01 2.013880e-01 1.992160e-01 2.012800e-01 1.992960e-01
47 1.990040e-01 2.013880e-01 1.992160e-01 2.012800e-01 1.993000e-01
48 1.990040e-01 2.013880e-01 1.992160e-01 2.012800e-01 1.993040e-01
49 1.990040e-01 2.013880e-01 1.992200e-01 2.012800e-01 1.993040e-01
50 1.990040e-01 2.013880e-01 1.992200e-01 2.012800e-01 1.993080e-01
51 1.990040e-01 2.013880e-01 1.992240e-01 2.012800e-01 1.993080e-01
52 1.990040e-01 2.013880e-01 1.992280e-01 2.012800e-01 1.993080e-01
53 1.990040e-01 2.013880e-01 1.992280e-01 2.012800e-01 1.993120e-01
54 1.990040e-01 2.013880e-01 1.992280e-01 2.012840e-01 1.993120e-01
55 1.990040e-01 2.013880e-01 1.992280e-01 2.012880e-01 1.993120e-01
56 1.990040e-01 2.013880e-01 1.992320e-01 2.012880e-01 1.993120e-01
57 1.990040e-01 2.013920e-01 1.992320e-01 2.012880e-01 1.993120e-01
58 1.990040e-01 2.013960e-01 1.992320e-01 2.012880e-01 1.993120e-01
59 1.990040e-01 2.013960e-01 1.992360e-01 2.012880e-01 1.993120e-01
60 1.990040e-01 2.014000e-01 1.992360e-01 2.012880e-01 1.993120e-01
61 1.990040e-01 2.014000e-01 1.992360e-01 2.012920e-01 1.993120e-01
62 1.990040e-01 2.014000e-01 1.992360e-01 2.012920e-01 1.993160e-01
63 1.990080e-01 2.014000e-01 1.992360e-01 2.012920e-01 1.993160e-01
64 1.990120e-01 2.014000e-01 1.992360e-01 2.012920e-01 1.993160e-01
65 1.990120e-01 2.014000e-01 1.992360e-01 2.012960e-01 1.993160e-01
66 1.990120e-01 2.014000e-01 1.992360e-01 2.013000e-01 1.993160e-01
67 1.990120e-01 2.014000e-01 1.992360e-01 2.013040e-01 1.993160e-01
68 1.990120e-01 2.014000e-01 1.992360e-01 2.013040e-01 1.993200e-01
69 1.990160e-01 2.014000e-01 1.992360e-01 2.013040e-01 1.993200e-01
70 1.990160e-01 2.014000e-01 1.992360e-01 2.013040e-01 1.993240e-01
71 1.990160e-01 2.014000e-01 1.992400e-01 2.013040e-01 1.993240e-01
72 1.990200e-01 2.014000e-01 1.992400e-01 2.013040e-01 1.993240e-01
73 1.990200e-01 2.014040e-01 1.992400e-01 2.013040e-01 1.993240e-01
74 1.990240e-01 2.014040e-01 1.992400e-01 2.013040e-01 1.993240e-01
75 1.990240e-01 2.014040e-01 1.992400e-01 2.013080e-01 1.993240e-01
76 1.990240e-01 2.014040e-01 1.992400e-01 2.013080e-01 1.993280e-01
77 1.990240e-01 2.014080e-01 1.992400e-01 2.013080e-01 1.993280e-01
78 1.990240e-01 2.014080e-01 1.992440e-01 2.013080e-01 1.993280e-01
79 1.990240e-01 2.014080e-01 1.992480e-01 2.013080e-01 1.993280e-01
80 1.990240e-01 2.014080e-01 1.992480e-01 2.013120e-01 1.993280e-01
81 1.990240e-01 2.014080e-01 1.992520e-01 2.013120e-01 1.993280e-01
82 1.990280e-01 2.014080e-01 1.992520e-01 2.013120e-01 1.993280e-01
83 1.990280e-01 2.014080e-01 1.992560e-01 2.013120e-01 1.993280e-01
84 1.990280e-01 2.014080e-01 1.992600e-01 2.013120e-01 1.993280e-01
85 1.990280e-01 2.014080e-01 1.992600e-01 2.013160e-01 1.993280e-01
86 1.990280e-01 2.014080e-01 1.992600e-01 2.013200e-01 1.993280e-01
87 1.990280e-01 2.014080e-01 1.992600e-01 2.013240e-01 1.993280e-01
88 1.990280e-01 2.014080e-01 1.992640e-01 2.013240e-01 1.993280e-01
89 1.990280e-01 2.014080e-01 1.992640e-01 2.013240e-01 1.993320e-01
90 1.990280e-01 2.014080e-01 1.992640e-01 2.013280e-01 1.993320e-01
91 1.990280e-01 2.014080e-01 1.992640e-01 2.013320e-01 1.993320e-01
92 1.990280e-01 2.014080e-01 1.992640e-01 2.013360e-01 1.993320e-01
93 1.990320e-01 2.014080e-01 1.992640e-01 2.013360e-01 1.993320e-01
94 1.990320e-01 2.014080e-01 1.992640e-01 2.013400e-01 1.993320e-01
95 1.990320e-01 2.014080e-01 1.992680e-01 2.013400e-01 1.993320e-01
96 1.990320e-01 2.014080e-01 1.992680e-01 2.013440e-01 1.993320e-01
97 1.990320e-01 2.014080e-01 1.992680e-01 2.013480e-01 1.993320e-01
98 1.990320e-01 2.014120e-01 1.992680e-01 2.013480e-01 1.993320e-01
99 1.990320e-01 2.014120e-01 1.992720e-01 2.013480e-01 1.993320e-01
100 1.990360e-01 2.014120e-01 1.992720e-01 2.013480e-01 1.993320e-01
101 1.990400e-01 2.014120e-01 1.992720e-01 2.013480e-01 1.993320e-01
102 1.990400e-01 2.014120e-01 1.992720e-01 2.013520e-01 1.993320e-01
103 1.990400e-01 2.014160e-01 1.992720e-01 2.013520e-01 1.993320e-01
104 1.990400e-01 2.014160e-01 1.992720e-01 2.013520e-01 1.993360e-01
105 1.990400e-01 2.014160e-01 1.992760e-01 2.013520e-01 1.993360e-01
106 1.990400e-01 2.014160e-01 1.992760e-01 2.013520e-01 1.993400e-01
107 1.990400e-01 2.014160e-01 1.992760e-01 2.013560e-01 1.993400e-01
108 1.990400e-01 2.014160e-01 1.992800e-01 2.013560e-01 1.993400e-01
109 1.990400e-01 2.014160e-01 1.992800e-01 2.013600e-01 1.993400e-01
110 1.990400e-01 2.014160e-01 1.992800e-01 2.013640e-01 1.993400e-01
111 1.990400e-01 2.014160e-01 1.992800e-01 2.013680e-01 1.993400e-01
112 1.990400e-01 2.014160e-01 1.992840e-01 2.013680e-01 1.993400e-01
113 1.990400e-01 2.014160e-01 1.992880e-01 2.013680e-01 1.993400e-01
114 1.990400e-01 2.014160e-01 1.992880e-01 2.013720e-01 1.993400e-01
115 1.990400e-01 2.014200e-01 1.992880e-01 2.013720e-01 1.993400e-01
116 1.990400e-01 2.014240e-01 1.992880e-01 2.013720e-01 1.993400e-01
117 1.990400e-01 2.014240e-01 1.992880e-01 2.013720e-01 1.993440e-01
118 1.990400e-01 2.014240e-01 1.992920e-01 2.013720e-01 1.993440e-01
119 1.990400e-01 2.014280e-01 1.992920e-01 2.013720e-01 1.993440e-01
120 1.990400e-01 2.014280e-01 1.992960e-01 2.013720e-01 1.993440e-01
121 1.990400e-01 2.014320e-01 1.992960e-01 2.013720e-01 1.993440e-01
122 1.990400e-01 2.014320e-01 1.992960e-01 2.013760e-01 1.993440e-01
123 1.990400e-01 2.014320e-01 1.992960e-01 2.013760e-01 1.993480e-01
124 1.990400e-01 2.014320e-01 1.993000e-01 2.013760e-01 1.993480e-01
125 1.990400e-01 2.014320e-01 1.993000e-01 2.013800e-01 1.993480e-01
126 1.990400e-01 2.014320e-01 1.993000e-01 2.013800e-01 1.993520e-01
127 1.990400e-01 2.014320e-01 1.993000e-01 2.013800e-01 1.993560e-01
128 1.990440e-01 2.014320e-01 1.993000e-01 2.013800e-01 1.993560e-01
129 1.990440e-01 2.014320e-01 1.993000e-01 2.013800e-01 1.993600e-01
130 1.990440e-01 2.014360e-01 1.993000e-01 2.013800e-01 1.993600e-01
131 1.990440e-01 2.014360e-01 1.993000e-01 2.013840e-01 1.993600e-01
132 1.990440e-01 2.014360e-01 1.993000e-01 2.013880e-01 1.993600e-01
133 1.990440e-01 2.014400e-01 1.993000e-01 2.013880e-01 1.993600e-01
134 1.990440e-01 2.014440e-01 1.993000e-01 2.013880e-01 1.993600e-01
135 1.990440e-01 2.014440e-01 1.993040e-01 2.013880e-01 1.993600e-01
136 1.990440e-01 2.014480e-01 1.993040e-01 2.013880e-01 1.993600e-01
137 1.990440e-01 2.014520e-01 1.993040e-01 2.013880e-01 1.993600e-01
138 1.990480e-01 2.014520e-01 1.993040e-01 2.013880e-01 1.993600e-01
139 1.990480e-01 2.014520e-01 1.993040e-01 2.013880e-01 1.993640e-01
140 1.990520e-01 2.014520e-01 1.993040e-01 2.013880e-01 1.993640e-01
141 1.990520e-01 2.014520e-01 1.993040e-01 2.013880e-01 1.993680e-01
142 1.990520e-01 2.014520e-01 1.993040e-01 2.013880e-01 1.993720e-01
143 1.990520e-01 2.014520e-01 1.993040e-01 2.013920e-01 1.993720e-01
144 1.990560e-01 2.014520e-01 1.993040e-01 2.013920e-01 1.993720e-01
145 1.990560e-01 2.014520e-01 1.993080e-01 2.013920e-01 1.993720e-01
146 1.990560e-01 2.014560e-01 1.993080e-01 2.013920e-01 1.993720e-01
147 1.990560e-01 2.014560e-01 1.993120e-01 2.013920e-01 1.993720e-01
148 1.990560e-01 2.014560e-01 1.993120e-01 2.013920e-01 1.993760e-01
149 1.990560e-01 2.014600e-01 1.993120e-01 2.013920e-01 1.993760e-01
150 1.990560e-01 2.014640e-01 1.993120e-01 2.013920e-01 1.993760e-01
151 1.990560e-01 2.014680e-01 1.993120e-01 2.013920e-01 1.993760e-01
152 1.990560e-01 2.014680e-01 1.993160e-01 2.013920e-01 1.993760e-01
153 1.990560e-01 2.014680e-01 1.993160e-01 2.013960e-01 1.993760e-01
154 1.990560e-01 2.014680e-01 1.993160e-01 2.014000e-01 1.993760e-01
155 1.990560e-01 2.014680e-01 1.993160e-01 2.014040e-01 1.993760e-01
156 1.990560e-01 2.014680e-01 1.993160e-01 2.014080e-01 1.993760e-01
157 1.990560e-01 2.014680e-01 1.993200e-01 2.014080e-01 1.993760e-01
158 1.990560e-01 2.014680e-01 1.993200e-01 2.014120e-01 1.993760e-01
159 1.990560e-01 2.014680e-01 1.993200e-01 2.014160e-01 1.993760e-01
160 1.990560e-01 2.014680e-01 1.993200e-01 2.014200e-01 1.993760e-01
161 1.990560e-01 2.014680e-01 1.993200e-01 2.014200e-01 1.993800e-01
162 1.990560e-01 2.014680e-01 1.993240e-01 2.014200e-01 1.993800e-01
163 1.990560e-01 2.014680e-01 1.993240e-01 2.014240e-01 1.993800e-01
164 1.990560e-01 2.014720e-01 1.993240e-01 2.014240e-01 1.993800e-01
165 1.990560e-01 2.014760e-01 1.993240e-01 2.014240e-01 1.993800e-01
166 1.990600e-01 2.014760e-01 1.993240e-01 2.014240e-01 1.993800e-01
167 1.990600e-01 2.014800e-01 1.993240e-01 2.014240e-01 1.993800e-01
168 1.990600e-01 2.014800e-01 1.993240e-01 2.014240e-01 1.993840e-01
