56 1.060617e+01 1.253799e+01 1.260554e+01 1.245950e+01 1.221624e+01 1.200050e+01
57 1.078441e+01 1.276982e+01 1.283535e+01 1.267906e+01 1.243127e+01 1.220996e+01
58 1.096104e+01 1.300341e+01 1.306706e+01 1.289758e+01 1.264478e+01 1.242066e+01
59 1.113673e+01 1.323929e+01 1.329918e+01 1.311618e+01 1.285804e+01 1.263277e+01
60 1.131225e+01 1.347267e+01 1.353130e+01 1.333486e+01 1.307400e+01 1.284400e+01
61 1.148766e+01 1.370756e+01 1.376462e+01 1.355350e+01 1.328728e+01 1.305589e+01
62 1.166073e+01 1.394357e+01 1.399832e+01 1.377306e+01 1.350118e+01 1.326676e+01
63 1.183617e+01 1.417895e+01 1.423104e+01 1.399072e+01 1.371617e+01 1.347635e+01
64 1.201135e+01 1.441648e+01 1.446356e+01 1.420664e+01 1.392991e+01 1.368696e+01
65 1.218564e+01 1.465435e+01 1.469922e+01 1.442219e+01 1.414244e+01 1.389799e+01
66 1.236083e+01 1.489178e+01 1.493389e+01 1.463892e+01 1.435605e+01 1.410816e+01
67 1.253387e+01 1.513089e+01 1.517030e+01 1.485405e+01 1.456961e+01 1.431893e+01
68 1.270665e+01 1.537183e+01 1.540774e+01 1.506842e+01 1.478180e+01 1.452980e+01
69 1.287890e+01 1.561192e+01 1.564491e+01 1.528332e+01 1.499564e+01 1.474122e+01
70 1.305000e+01 1.585233e+01 1.588123e+01 1.549838e+01 1.520722e+01 1.495404e+01
71 1.322122e+01 1.609540e+01 1.611671e+01 1.571208e+01 1.541802e+01 1.516968e+01
72 1.339146e+01 1.633920e+01 1.635329e+01 1.592686e+01 1.562913e+01 1.538346e+01
73 1.356267e+01 1.658372e+01 1.658871e+01 1.614051e+01 1.583982e+01 1.559809e+01
74 1.373182e+01 1.682820e+01 1.682436e+01 1.635452e+01 1.605206e+01 1.581442e+01
75 1.390010e+01 1.707642e+01 1.705937e+01 1.656744e+01 1.626616e+01 1.602955e+01
76 1.406682e+01 1.732327e+01 1.729433e+01 1.678019e+01 1.647743e+01 1.624823e+01
77 1.423300e+01 1.756944e+01 1.752997e+01 1.699416e+01 1.668764e+01 1.646839e+01
78 1.439950e+01 1.781723e+01 1.776585e+01 1.720738e+01 1.689865e+01 1.668787e+01
79 1.456477e+01 1.806470e+01 1.800038e+01 1.742256e+01 1.711146e+01 1.690811e+01
80 1.472992e+01 1.831319e+01 1.823471e+01 1.763793e+01 1.732223e+01 1.712881e+01
81 1.489303e+01 1.856329e+01 1.847004e+01 1.785169e+01 1.753556e+01 1.734953e+01
82 1.505622e+01 1.881374e+01 1.870748e+01 1.806511e+01 1.774679e+01 1.757054e+01
83 1.521832e+01 1.906284e+01 1.894265e+01 1.827891e+01 1.795998e+01 1.779262e+01
84 1.538050e+01 1.931298e+01 1.917992e+01 1.849305e+01 1.817061e+01 1.801520e+01
85 1.554351e+01 1.956518e+01 1.941569e+01 1.870566e+01 1.838186e+01 1.823931e+01
86 1.570448e+01 1.981735e+01 1.965086e+01 1.891908e+01 1.859196e+01 1.846480e+01
87 1.586636e+01 2.007047e+01 1.988722e+01 1.913283e+01 1.880138e+01 1.868942e+01
88 1.602540e+01 2.032385e+01 2.012196e+01 1.934693e+01 1.901180e+01 1.891680e+01
89 1.618502e+01 2.057792e+01 2.035736e+01 1.956052e+01 1.922231e+01 1.914402e+01
90 1.634365e+01 2.083258e+01 2.059194e+01 1.977284e+01 1.943289e+01 1.937146e+01
91 1.650236e+01 2.108620e+01 2.082618e+01 1.998718e+01 1.964422e+01 1.959972e+01
92 1.666164e+01 2.134061e+01 2.105911e+01 2.020036e+01 1.985393e+01 1.982963e+01
93 1.682091e+01 2.159727e+01 2.129138e+01 2.041264e+01 2.006402e+01 2.006021e+01
94 1.697824e+01 2.185484e+01 2.152417e+01 2.062376e+01 2.027408e+01 2.029134e+01
95 1.713330e+01 2.211507e+01 2.175643e+01 2.083456e+01 2.048557e+01 2.052538e+01
96 1.728804e+01 2.237438e+01 2.198934e+01 2.104654e+01 2.069680e+01 2.075953e+01
97 1.744146e+01 2.263393e+01 2.221952e+01 2.126148e+01 2.090786e+01 2.099437e+01
98 1.759402e+01 2.289393e+01 2.244976e+01 2.147364e+01 2.111884e+01 2.123138e+01
99 1.774620e+01 2.315386e+01 2.268097e+01 2.168636e+01 2.133020e+01 2.146989e+01
100 1.789814e+01 2.341432e+01 2.291255e+01 2.189768e+01 2.154146e+01 2.170786e+01
101 1.805064e+01 2.367474e+01 2.314232e+01 2.210945e+01 2.175276e+01 2.194862e+01
102 1.819982e+01 2.393648e+01 2.337531e+01 2.232328e+01 2.196370e+01 2.218918e+01
103 1.834842e+01 2.419681e+01 2.360673e+01 2.253558e+01 2.217447e+01 2.243364e+01
104 1.849503e+01 2.446038e+01 2.383748e+01 2.274896e+01 2.238698e+01 2.267683e+01
105 1.864108e+01 2.472251e+01 2.406777e+01 2.296354e+01 2.259847e+01 2.292300e+01
106 1.878684e+01 2.498642e+01 2.429746e+01 2.317722e+01 2.280832e+01 2.316912e+01
107 1.893299e+01 2.524946e+01 2.452759e+01 2.338936e+01 2.302002e+01 2.341720e+01
108 1.907731e+01 2.551454e+01 2.475757e+01 2.360212e+01 2.323159e+01 2.366584e+01
109 1.922104e+01 2.577766e+01 2.498685e+01 2.381360e+01 2.344444e+01 2.391636e+01
110 1.936292e+01 2.604033e+01 2.521622e+01 2.402726e+01 2.365725e+01 2.416869e+01
111 1.950670e+01 2.630332e+01 2.544377e+01 2.424080e+01 2.386933e+01 2.442265e+01
112 1.964970e+01 2.656872e+01 2.567388e+01 2.445250e+01 2.408060e+01 2.467452e+01
113 1.978990e+01 2.683346e+01 2.590123e+01 2.466436e+01 2.429301e+01 2.493037e+01
114 1.992932e+01 2.709666e+01 2.612970e+01 2.487713e+01 2.450674e+01 2.518692e+01
115 2.006681e+01 2.736134e+01 2.635947e+01 2.509019e+01 2.472135e+01 2.544488e+01
116 2.020367e+01 2.762584e+01 2.658908e+01 2.530045e+01 2.493672e+01 2.570586e+01
117 2.034109e+01 2.788986e+01 2.681785e+01 2.551269e+01 2.515092e+01 2.596743e+01
118 2.047782e+01 2.815659e+01 2.704512e+01 2.572427e+01 2.536582e+01 2.622922e+01
119 2.061262e+01 2.842356e+01 2.727252e+01 2.593594e+01 2.558202e+01 2.649162e+01
120 2.074739e+01 2.869165e+01 2.749869e+01 2.614543e+01 2.579916e+01 2.675698e+01
121 2.088126e+01 2.895892e+01 2.772505e+01 2.635576e+01 2.601530e+01 2.702238e+01
122 2.101378e+01 2.922496e+01 2.795124e+01 2.656703e+01 2.623279e+01 2.728868e+01
123 2.114624e+01 2.949246e+01 2.817686e+01 2.677756e+01 2.645140e+01 2.755496e+01
124 2.127572e+01 2.976097e+01 2.840367e+01 2.698932e+01 2.666770e+01 2.782495e+01
125 2.140606e+01 3.002896e+01 2.862938e+01 2.719864e+01 2.688587e+01 2.809531e+01
126 2.153755e+01 3.029407e+01 2.885347e+01 2.740931e+01 2.710442e+01 2.836727e+01
127 2.166846e+01 3.056210e+01 2.907751e+01 2.761886e+01 2.732318e+01 2.863897e+01
128 2.179821e+01 3.083090e+01 2.930140e+01 2.782785e+01 2.754331e+01 2.891132e+01
129 2.192833e+01 3.109748e+01 2.952339e+01 2.803756e+01 2.776496e+01 2.918467e+01
130 2.205656e+01 3.136374e+01 2.974526e+01 2.824720e+01 2.798649e+01 2.946070e+01
131 2.218548e+01 3.163141e+01 2.996696e+01 2.845722e+01 2.820868e+01 2.973657e+01
132 2.231305e+01 3.189836e+01 3.019014e+01 2.866744e+01 2.843031e+01 3.001338e+01
133 2.244068e+01 3.216656e+01 3.041348e+01 2.887652e+01 2.865168e+01 3.028995e+01
134 2.256587e+01 3.243650e+01 3.063434e+01 2.908690e+01 2.887458e+01 3.056907e+01
135 2.268994e+01 3.270574e+01 3.085725e+01 2.929709e+01 2.909755e+01 3.084837e+01
136 2.281384e+01 3.297468e+01 3.107925e+01 2.950895e+01 2.932054e+01 3.112821e+01
137 2.293665e+01 3.324436e+01 3.130176e+01 2.971940e+01 2.954526e+01 3.140889e+01
138 2.305965e+01 3.351488e+01 3.152227e+01 2.992930e+01 2.977116e+01 3.169003e+01
139 2.318270e+01 3.378326e+01 3.174269e+01 3.013904e+01 2.999852e+01 3.197099e+01
140 2.330526e+01 3.405239e+01 3.196363e+01 3.034781e+01 3.022393e+01 3.225410e+01
141 2.342801e+01 3.432104e+01 3.218159e+01 3.055582e+01 3.045140e+01 3.253700e+01
142 2.354751e+01 3.458888e+01 3.240075e+01 3.076639e+01 3.068012e+01 3.282045e+01
143 2.366802e+01 3.485639e+01 3.262193e+01 3.097626e+01 3.090938e+01 3.310443e+01
144 2.378723e+01 3.512484e+01 3.284042e+01 3.118530e+01 3.113949e+01 3.338989e+01
145 2.390472e+01 3.539422e+01 3.306084e+01 3.139546e+01 3.137179e+01 3.367492e+01
146 2.402098e+01 3.566448e+01 3.327904e+01 3.160464e+01 3.160366e+01 3.396079e+01
147 2.413876e+01 3.593420e+01 3.349846e+01 3.181309e+01 3.183675e+01 3.424792e+01
148 2.425496e+01 3.620658e+01 3.371525e+01 3.202189e+01 3.206927e+01 3.453632e+01
149 2.437019e+01 3.647547e+01 3.393234e+01 3.222985e+01 3.230346e+01 3.482548e+01
150 2.448434e+01 3.674570e+01 3.414908e+01 3.244005e+01 3.253846e+01 3.511560e+01
151 2.459899e+01 3.701603e+01 3.436626e+01 3.264889e+01 3.277382e+01 3.540535e+01
152 2.471339e+01 3.728573e+01 3.458318e+01 3.286024e+01 3.301165e+01 3.569400e+01
153 2.482519e+01 3.755580e+01 3.480122e+01 3.307089e+01 3.324810e+01 3.598268e+01
154 2.493779e+01 3.782519e+01 3.501862e+01 3.328138e+01 3.348688e+01 3.627214e+01
155 2.504967e+01 3.809344e+01 3.523629e+01 3.349041e+01 3.372580e+01 3.656271e+01
156 2.516042e+01 3.836284e+01 3.545370e+01 3.370132e+01 3.396705e+01 3.685181e+01
157 2.527054e+01 3.863077e+01 3.567092e+01 3.391092e+01 3.420980e+01 3.714283e+01
158 2.538102e+01 3.889931e+01 3.588694e+01 3.412075e+01 3.445360e+01 3.743274e+01
159 2.549094e+01 3.916636e+01 3.610234e+01 3.433226e+01 3.469662e+01 3.772330e+01
160 2.560030e+01 3.943322e+01 3.632070e+01 3.454169e+01 3.494254e+01 3.801364e+01
161 2.570923e+01 3.969993e+01 3.653872e+01 3.475158e+01 3.518905e+01 3.830440e+01
162 2.581874e+01 3.996720e+01 3.675532e+01 3.496267e+01 3.543583e+01 3.859217e+01
