49 6.737556e+00 1.958702e+01 1.974603e+01 1.979646e+01
50 6.860444e+00 1.998465e+01 2.015053e+01 2.020029e+01
51 6.984824e+00 2.038556e+01 2.055494e+01 2.060229e+01
52 7.107476e+00 2.078638e+01 2.095872e+01 2.100395e+01
53 7.230528e+00 2.118476e+01 2.136213e+01 2.140645e+01
54 7.354456e+00 2.158347e+01 2.176716e+01 2.180666e+01
55 7.477184e+00 2.198140e+01 2.217429e+01 2.220691e+01
56 7.600304e+00 2.237778e+01 2.258029e+01 2.260747e+01
57 7.723228e+00 2.277584e+01 2.298301e+01 2.301103e+01
58 7.844760e+00 2.317510e+01 2.338700e+01 2.341418e+01
59 7.966264e+00 2.357485e+01 2.379139e+01 2.381799e+01
60 8.089028e+00 2.397328e+01 2.419559e+01 2.422046e+01
61 8.210952e+00 2.437201e+01 2.460050e+01 2.462348e+01
62 8.332224e+00 2.477188e+01 2.500603e+01 2.502657e+01
63 8.454120e+00 2.517152e+01 2.541299e+01 2.543067e+01
64 8.574224e+00 2.557063e+01 2.581985e+01 2.583478e+01
65 8.694536e+00 2.596893e+01 2.622818e+01 2.623900e+01
66 8.815932e+00 2.636810e+01 2.663529e+01 2.664234e+01
67 8.935980e+00 2.676663e+01 2.704076e+01 2.704766e+01
68 9.056952e+00 2.716394e+01 2.744512e+01 2.745176e+01
69 9.178144e+00 2.756209e+01 2.785193e+01 2.785691e+01
70 9.299348e+00 2.795884e+01 2.825784e+01 2.826369e+01
71 9.420040e+00 2.835530e+01 2.866703e+01 2.866824e+01
72 9.540068e+00 2.874991e+01 2.907642e+01 2.907704e+01
73 9.660420e+00 2.914364e+01 2.948558e+01 2.948262e+01
74 9.780240e+00 2.953904e+01 2.989695e+01 2.988727e+01
75 9.899088e+00 2.993415e+01 3.030792e+01 3.029335e+01
76 1.001760e+01 3.033010e+01 3.072040e+01 3.069666e+01
77 1.013733e+01 3.072396e+01 3.113281e+01 3.110091e+01
78 1.025743e+01 3.111834e+01 3.154541e+01 3.150547e+01
79 1.037657e+01 3.151394e+01 3.195715e+01 3.191087e+01
80 1.049654e+01 3.190836e+01 3.237232e+01 3.231446e+01
81 1.061535e+01 3.230483e+01 3.278578e+01 3.271878e+01
82 1.073374e+01 3.270223e+01 3.320064e+01 3.312070e+01
83 1.085228e+01 3.309931e+01 3.361155e+01 3.352460e+01
84 1.097033e+01 3.349503e+01 3.402451e+01 3.393013e+01
85 1.108829e+01 3.389166e+01 3.443828e+01 3.433345e+01
86 1.120609e+01 3.429040e+01 3.485229e+01 3.473576e+01
87 1.132227e+01 3.469016e+01 3.526540e+01 3.513957e+01
88 1.144008e+01 3.508956e+01 3.567848e+01 3.554355e+01
89 1.155620e+01 3.548939e+01 3.609206e+01 3.594763e+01
90 1.167271e+01 3.588765e+01 3.650824e+01 3.635107e+01
91 1.178933e+01 3.628830e+01 3.692165e+01 3.675329e+01
92 1.190631e+01 3.668908e+01 3.733701e+01 3.715588e+01
93 1.202192e+01 3.709097e+01 3.775269e+01 3.755846e+01
94 1.213712e+01 3.749186e+01 3.816778e+01 3.796090e+01
95 1.225205e+01 3.789454e+01 3.858456e+01 3.836145e+01
96 1.236683e+01 3.829909e+01 3.900004e+01 3.876197e+01
97 1.248208e+01 3.870517e+01 3.941464e+01 3.916148e+01
98 1.259664e+01 3.910951e+01 3.983016e+01 3.956052e+01
99 1.271230e+01 3.951308e+01 4.024543e+01 3.995989e+01
100 1.282740e+01 3.991839e+01 4.066039e+01 4.035942e+01
101 1.294089e+01 4.032531e+01 4.107632e+01 4.075829e+01
102 1.305371e+01 4.073206e+01 4.149309e+01 4.115906e+01
103 1.316664e+01 4.113900e+01 4.191181e+01 4.155651e+01
104 1.327931e+01 4.154812e+01 4.232660e+01 4.195756e+01
105 1.339142e+01 4.195732e+01 4.274067e+01 4.235864e+01
106 1.350283e+01 4.236717e+01 4.315642e+01 4.275842e+01
107 1.361511e+01 4.277698e+01 4.357261e+01 4.315573e+01
108 1.372840e+01 4.318789e+01 4.398826e+01 4.355390e+01
109 1.384149e+01 4.360146e+01 4.440430e+01 4.394759e+01
110 1.395358e+01 4.401795e+01 4.481822e+01 4.434210e+01
111 1.406460e+01 4.443141e+01 4.523434e+01 4.473967e+01
112 1.417593e+01 4.484964e+01 4.564840e+01 4.513493e+01
113 1.428741e+01 4.527005e+01 4.606275e+01 4.552982e+01
114 1.439923e+01 4.568771e+01 4.647603e+01 4.592424e+01
115 1.451112e+01 4.610574e+01 4.688947e+01 4.631819e+01
116 1.462186e+01 4.652470e+01 4.730573e+01 4.671326e+01
117 1.473302e+01 4.694453e+01 4.771847e+01 4.710676e+01
118 1.484235e+01 4.736783e+01 4.813146e+01 4.750050e+01
119 1.495261e+01 4.778942e+01 4.854681e+01 4.789338e+01
120 1.506334e+01 4.821263e+01 4.895987e+01 4.828388e+01
121 1.517352e+01 4.863658e+01 4.937344e+01 4.867570e+01
122 1.528296e+01 4.906023e+01 4.978684e+01 4.906735e+01
123 1.539200e+01 4.948399e+01 5.020200e+01 4.945924e+01
124 1.550143e+01 4.990984e+01 5.061501e+01 4.985011e+01
125 1.560966e+01 5.033698e+01 5.102933e+01 5.024158e+01
126 1.571750e+01 5.076482e+01 5.144486e+01 5.063044e+01
127 1.582604e+01 5.119032e+01 5.185960e+01 5.102156e+01
128 1.593450e+01 5.161813e+01 5.227450e+01 5.141035e+01
129 1.604328e+01 5.204731e+01 5.268832e+01 5.179900e+01
130 1.615172e+01 5.247928e+01 5.309903e+01 5.218910e+01
131 1.625958e+01 5.291030e+01 5.351388e+01 5.257776e+01
132 1.636723e+01 5.334144e+01 5.392924e+01 5.296627e+01
133 1.647434e+01 5.377574e+01 5.434172e+01 5.335471e+01
134 1.658043e+01 5.420692e+01 5.475630e+01 5.374446e+01
135 1.668548e+01 5.464124e+01 5.517072e+01 5.413390e+01
136 1.679038e+01 5.507538e+01 5.558560e+01 5.452188e+01
137 1.689466e+01 5.551007e+01 5.599961e+01 5.491308e+01
138 1.700025e+01 5.594459e+01 5.641514e+01 5.530219e+01
139 1.710502e+01 5.637956e+01 5.682979e+01 5.569259e+01
140 1.720958e+01 5.681572e+01 5.724580e+01 5.608062e+01
141 1.731418e+01 5.725218e+01 5.766136e+01 5.646779e+01
142 1.741889e+01 5.768930e+01 5.807548e+01 5.685640e+01
143 1.752212e+01 5.812566e+01 5.849008e+01 5.724586e+01
144 1.762522e+01 5.856554e+01 5.890388e+01 5.763330e+01
145 1.772690e+01 5.900669e+01 5.931842e+01 5.802224e+01
146 1.782916e+01 5.944824e+01 5.973145e+01 5.841134e+01
147 1.793243e+01 5.988815e+01 6.014508e+01 5.879920e+01
148 1.803424e+01 6.032818e+01 6.055866e+01 5.918816e+01
149 1.813616e+01 6.077111e+01 6.097042e+01 5.957670e+01
150 1.823798e+01 6.120946e+01 6.138488e+01 5.996742e+01
151 1.833997e+01 6.164984e+01 6.179996e+01 6.035652e+01
152 1.844126e+01 6.209026e+01 6.221512e+01 6.074624e+01
153 1.854230e+01 6.253254e+01 6.262848e+01 6.113554e+01
154 1.864196e+01 6.297483e+01 6.304120e+01 6.152618e+01
155 1.874046e+01 6.341892e+01 6.345411e+01 6.191728e+01
156 1.883887e+01 6.386575e+01 6.386951e+01 6.230814e+01
157 1.893821e+01 6.430839e+01 6.428247e+01 6.269965e+01
158 1.903607e+01 6.475447e+01 6.469472e+01 6.309141e+01
159 1.913298e+01 6.520282e+01 6.510835e+01 6.348154e+01
160 1.923002e+01 6.564992e+01 6.552228e+01 6.387188e+01
161 1.932798e+01 6.609566e+01 6.593582e+01 6.426508e+01
162 1.942382e+01 6.654272e+01 6.634920e+01 6.465921e+01
163 1.951994e+01 6.698968e+01 6.676168e+01 6.505467e+01
164 1.961624e+01 6.743429e+01 6.717553e+01 6.544919e+01
165 1.971254e+01 6.788176e+01 6.758694e+01 6.584545e+01
166 1.980792e+01 6.833035e+01 6.799820e+01 6.624042e+01
167 1.990510e+01 6.877768e+01 6.841042e+01 6.663532e+01
168 2.000052e+01 6.922635e+01 6.882342e+01 6.703132e+01
169 2.009518e+01 6.967422e+01 6.923558e+01 6.742846e+01
170 2.019008e+01 7.011905e+01 6.964583e+01 6.782845e+01
171 2.028435e+01 7.056620e+01 7.005660e+01 6.822806e+01
172 2.037764e+01 7.101495e+01 7.046690e+01 6.862744e+01
173 2.047078e+01 7.146278e+01 7.087698e+01 6.902943e+01
174 2.056194e+01 7.191010e+01 7.128788e+01 6.943250e+01
175 2.065316e+01 7.235907e+01 7.169739e+01 6.983720e+01
176 2.074466e+01 7.280701e+01 7.210720e+01 7.024302e+01
177 2.083697e+01 7.325715e+01 7.251739e+01 7.064756e+01
178 2.092888e+01 7.370390e+01 7.292796e+01 7.105274e+01
179 2.101960e+01 7.415130e+01 7.333791e+01 7.146101e+01
180 2.111044e+01 7.459690e+01 7.374771e+01 7.186920e+01
181 2.120033e+01 7.504449e+01 7.415640e+01 7.227759e+01
182 2.128943e+01 7.549091e+01 7.456571e+01 7.268926e+01
183 2.137864e+01 7.593662e+01 7.497604e+01 7.310061e+01
184 2.146782e+01 7.638601e+01 7.538347e+01 7.351076e+01
185 2.155592e+01 7.683284e+01 7.579205e+01 7.392528e+01
186 2.164360e+01 7.727857e+01 7.620028e+01 7.434024e+01
187 2.173267e+01 7.772489e+01 7.660578e+01 7.475509e+01
188 2.182083e+01 7.817061e+01 7.701220e+01 7.517121e+01
189 2.190818e+01 7.861683e+01 7.741960e+01 7.558767e+01
190 2.199707e+01 7.906280e+01 7.782255e+01 7.600587e+01
191 2.208372e+01 7.950926e+01 7.822601e+01 7.642750e+01
192 2.217030e+01 7.995617e+01 7.862843e+01 7.684821e+01
193 2.225685e+01 8.040382e+01 7.903205e+01 7.727051e+01
194 2.234372e+01 8.084788e+01 7.943356e+01 7.769528e+01
195 2.243056e+01 8.129348e+01 7.983438e+01 7.812110e+01
196 2.251583e+01 8.173904e+01 8.023671e+01 7.854641e+01
197 2.260175e+01 8.218232e+01 8.063929e+01 7.897382e+01
198 2.268594e+01 8.262944e+01 8.103979e+01 7.940265e+01
199 2.276922e+01 8.307397e+01 8.144053e+01 7.983545e+01
200 2.285394e+01 8.351650e+01 8.184149e+01 8.026788e+01
201 2.293646e+01 8.396132e+01 8.224165e+01 8.070006e+01
202 2.302096e+01 8.440436e+01 8.263876e+01 8.113508e+01
203 2.310290e+01 8.484914e+01 8.303630e+01 8.157166e+01
204 2.318533e+01 8.529194e+01 8.343365e+01 8.201095e+01
205 2.326855e+01 8.573598e+01 8.383058e+01 8.244964e+01
206 2.335119e+01 8.617692e+01 8.422698e+01 8.289015e+01
207 2.343565e+01 8.661680e+01 8.462398e+01 8.333011e+01
208 2.351803e+01 8.706078e+01 8.501954e+01 8.377400e+01
209 2.359963e+01 8.750234e+01 8.541633e+01 8.421768e+01
210 2.368218e+01 8.794304e+01 8.581111e+01 8.466220e+01
211 2.376394e+01 8.838446e+01 8.620374e+01 8.510811e+01
212 2.384603e+01 8.882376e+01 8.659695e+01 8.555172e+01
213 2.392837e+01 8.926595e+01 8.699020e+01 8.599838e+01
214 2.400947e+01 8.970608e+01 8.738201e+01 8.644644e+01
215 2.409188e+01 9.014608e+01 8.777370e+01 8.689547e+01
216 2.417228e+01 9.058458e+01 8.816414e+01 8.734555e+01
217 2.425388e+01 9.102481e+01 8.855430e+01 8.779688e+01
218 2.433376e+01 9.146758e+01 8.894333e+01 8.825204e+01
219 2.441371e+01 9.190764e+01 8.933195e+01 8.870519e+01
220 2.449234e+01 9.234696e+01 8.972172e+01 8.916137e+01
221 2.457112e+01 9.278667e+01 9.011156e+01 8.961806e+01
222 2.465107e+01 9.322623e+01 9.050021e+01 9.007458e+01
223 2.473071e+01 9.366559e+01 9.088784e+01 9.053046e+01
224 2.481014e+01 9.410660e+01 9.127442e+01 9.098915e+01
225 2.488926e+01 9.454638e+01 9.166190e+01 9.144728e+01
226 2.496706e+01 9.498465e+01 9.205036e+01 9.190773e+01
227 2.504467e+01 9.542429e+01 9.243631e+01 9.236987e+01
228 2.512309e+01 9.586471e+01 9.282381e+01 9.282890e+01
229 2.520191e+01 9.630324e+01 9.320808e+01 9.329344e+01
230 2.527995e+01 9.674084e+01 9.359398e+01 9.375612e+01
231 2.535806e+01 9.717763e+01 9.397956e+01 9.422072e+01
232 2.543513e+01 9.761709e+01 9.436469e+01 9.468542e+01
233 2.551269e+01 9.805774e+01 9.475011e+01 9.515063e+01
234 2.558949e+01 9.849622e+01 9.513499e+01 9.561849e+01
235 2.566508e+01 9.893325e+01 9.552186e+01 9.608580e+01
236 2.574196e+01 9.937051e+01 9.590716e+01 9.655278e+01
237 2.581789e+01 9.980840e+01 9.628925e+01 9.702264e+01
238 2.589391e+01 1.002445e+02 9.667334e+01 9.749203e+01
239 2.596943e+01 1.006815e+02 9.705585e+01 9.796471e+01
240 2.604501e+01 1.011172e+02 9.743803e+01 9.843586e+01
241 2.612046e+01 1.015555e+02 9.782176e+01 9.890729e+01
242 2.619513e+01 1.019933e+02 9.820548e+01 9.937906e+01
243 2.626963e+01 1.024290e+02 9.858925e+01 9.985436e+01
244 2.634457e+01 1.028679e+02 9.897018e+01 1.003271e+02
245 2.641937e+01 1.033066e+02 9.935185e+01 1.008001e+02
246 2.649354e+01 1.037441e+02 9.973346e+01 1.012757e+02
247 2.656791e+01 1.041795e+02 1.001147e+02 1.017517e+02
248 2.664227e+01 1.046181e+02 1.004955e+02 1.022282e+02
249 2.671650e+01 1.050551e+02 1.008776e+02 1.027032e+02
250 2.678999e+01 1.054891e+02 1.012603e+02 1.031794e+02
251 2.686263e+01 1.059270e+02 1.016426e+02 1.036562e+02
252 2.693584e+01 1.063659e+02 1.020247e+02 1.041323e+02
253 2.700800e+01 1.068042e+02 1.024064e+02 1.046120e+02
254 2.707963e+01 1.072417e+02 1.027894e+02 1.050890e+02
255 2.715107e+01 1.076793e+02 1.031716e+02 1.055674e+02
256 2.722258e+01 1.081178e+02 1.035537e+02 1.060458e+02
257 2.729339e+01 1.085543e+02 1.039369e+02 1.065249e+02
258 2.736486e+01 1.089923e+02 1.043195e+02 1.070043e+02
259 2.743622e+01 1.094298e+02 1.047024e+02 1.074854e+02
260 2.750689e+01 1.098697e+02 1.050846e+02 1.079637e+02
261 2.757761e+01 1.103064e+02 1.054687e+02 1.084402e+02
262 2.764800e+01 1.107445e+02 1.058509e+02 1.089214e+02
263 2.771838e+01 1.111820e+02 1.062355e+02 1.093989e+02
264 2.778750e+01 1.116194e+02 1.066209e+02 1.098801e+02
265 2.785636e+01 1.120574e+02 1.070041e+02 1.103618e+02
266 2.792669e+01 1.124955e+02 1.073877e+02 1.108429e+02
267 2.799642e+01 1.129319e+02 1.077732e+02 1.113215e+02
268 2.806548e+01 1.133703e+02 1.081590e+02 1.118011e+02
269 2.813479e+01 1.138085e+02 1.085439e+02 1.122795e+02
270 2.820395e+01 1.142460e+02 1.089308e+02 1.127585e+02
271 2.827254e+01 1.146817e+02 1.093181e+02 1.132382e+02
272 2.834121e+01 1.151187e+02 1.097069e+02 1.137179e+02
273 2.841035e+01 1.155546e+02 1.100946e+02 1.141976e+02
274 2.847944e+01 1.159894e+02 1.104828e+02 1.146779e+02
275 2.854875e+01 1.164237e+02 1.108728e+02 1.151585e+02
276 2.861710e+01 1.168569e+02 1.112635e+02 1.156397e+02
277 2.868557e+01 1.172915e+02 1.116535e+02 1.161195e+02
278 2.875477e+01 1.177229e+02 1.120459e+02 1.165989e+02
279 2.882370e+01 1.181567e+02 1.124371e+02 1.170792e+02
280 2.889252e+01 1.185883e+02 1.128308e+02 1.175586e+02
281 2.896047e+01 1.190206e+02 1.132255e+02 1.180394e+02
282 2.902876e+01 1.194545e+02 1.136193e+02 1.185164e+02
283 2.909762e+01 1.198839e+02 1.140143e+02 1.189947e+02
284 2.916629e+01 1.203140e+02 1.144095e+02 1.194745e+02
285 2.923364e+01 1.207442e+02 1.148074e+02 1.199542e+02
286 2.930132e+01 1.211750e+02 1.152025e+02 1.204316e+02
287 2.936920e+01 1.216061e+02 1.156001e+02 1.209100e+02
288 2.943565e+01 1.220363e+02 1.159984e+02 1.213900e+02
289 2.950186e+01 1.224627e+02 1.163989e+02 1.218690e+02
290 2.956936e+01 1.228912e+02 1.167986e+02 1.223471e+02
291 2.963660e+01 1.233173e+02 1.171989e+02 1.228278e+02
292 2.970335e+01 1.237457e+02 1.176021e+02 1.233064e+02
293 2.977057e+01 1.241708e+02 1.180061e+02 1.237853e+02
294 2.983718e+01 1.245962e+02 1.184101e+02 1.242630e+02
295 2.990335e+01 1.250215e+02 1.188161e+02 1.247397e+02
296 2.997074e+01 1.254468e+02 1.192225e+02 1.252150e+02
297 3.003657e+01 1.258728e+02 1.196316e+02 1.256912e+02
298 3.010266e+01 1.262964e+02 1.200376e+02 1.261687e+02
299 3.016849e+01 1.267179e+02 1.204451e+02 1.266455e+02
300 3.023377e+01 1.271415e+02 1.208555e+02 1.271200e+02
301 3.030011e+01 1.275652e+02 1.212684e+02 1.275927e+02
302 3.036619e+01 1.279890e+02 1.216803e+02 1.280670e+02
303 3.043160e+01 1.284096e+02 1.220952e+02 1.285428e+02
304 3.049689e+01 1.288317e+02 1.225090e+02 1.290206e+02
305 3.056305e+01 1.292517e+02 1.229224e+02 1.294958e+02
306 3.062962e+01 1.296730e+02 1.233371e+02 1.299687e+02
307 3.069514e+01 1.300931e+02 1.237523e+02 1.304426e+02
308 3.075914e+01 1.305128e+02 1.241706e+02 1.309168e+02
309 3.082398e+01 1.309298e+02 1.245889e+02 1.313934e+02
310 3.088792e+01 1.313481e+02 1.250100e+02 1.318662e+02
311 3.095227e+01 1.317623e+02 1.254311e+02 1.323438e+02
312 3.101572e+01 1.321783e+02 1.258525e+02 1.328202e+02
313 3.107970e+01 1.325941e+02 1.262749e+02 1.332935e+02
314 3.114369e+01 1.330104e+02 1.266995e+02 1.337669e+02
315 3.120782e+01 1.334241e+02 1.271236e+02 1.342403e+02
316 3.127185e+01 1.338392e+02 1.275460e+02 1.347124e+02
317 3.133582e+01 1.342536e+02 1.279713e+02 1.351827e+02
318 3.140013e+01 1.346697e+02 1.283978e+02 1.356540e+02
319 3.146250e+01 1.350852e+02 1.288221e+02 1.361269e+02
320 3.152606e+01 1.355002e+02 1.292490e+02 1.365962e+02
321 3.158990e+01 1.359132e+02 1.296784e+02 1.370681e+02
322 3.165400e+01 1.363264e+02 1.301062e+02 1.375390e+02
323 3.171820e+01 1.367383e+02 1.305357e+02 1.380079e+02
324 3.178196e+01 1.371506e+02 1.309645e+02 1.384791e+02
325 3.184592e+01 1.375611e+02 1.313931e+02 1.389500e+02
326 3.190966e+01 1.379722e+02 1.318258e+02 1.394195e+02
327 3.197312e+01 1.383820e+02 1.322575e+02 1.398896e+02
328 3.203595e+01 1.387917e+02 1.326888e+02 1.403626e+02
329 3.209987e+01 1.392016e+02 1.331214e+02 1.408354e+02
330 3.216440e+01 1.396115e+02 1.335560e+02 1.413065e+02
331 3.222850e+01 1.400186e+02 1.339888e+02 1.417794e+02
332 3.229229e+01 1.404256e+02 1.344230e+02 1.422519e+02
333 3.235512e+01 1.408327e+02 1.348567e+02 1.427231e+02
334 3.241868e+01 1.412374e+02 1.352925e+02 1.431955e+02
335 3.248143e+01 1.416443e+02 1.357295e+02 1.436662e+02
336 3.254462e+01 1.420508e+02 1.361652e+02 1.441369e+02
337 3.260763e+01 1.424565e+02 1.366050e+02 1.446059e+02
338 3.267157e+01 1.428626e+02 1.370433e+02 1.450753e+02
339 3.273548e+01 1.432664e+02 1.374813e+02 1.455448e+02
340 3.279955e+01 1.436718e+02 1.379235e+02 1.460118e+02
341 3.286366e+01 1.440758e+02 1.383628e+02 1.464827e+02
342 3.292673e+01 1.444813e+02 1.388037e+02 1.469519e+02
343 3.299032e+01 1.448829e+02 1.392454e+02 1.474223e+02
344 3.305299e+01 1.452871e+02 1.396888e+02 1.478892e+02
345 3.311641e+01 1.456912e+02 1.401274e+02 1.483584e+02
346 3.317966e+01 1.460943e+02 1.405694e+02 1.488250e+02
347 3.324381e+01 1.464965e+02 1.410155e+02 1.492900e+02
348 3.330687e+01 1.468991e+02 1.414599e+02 1.497567e+02
349 3.337053e+01 1.473015e+02 1.419069e+02 1.502214e+02
350 3.343406e+01 1.477021e+02 1.423542e+02 1.506870e+02
351 3.349757e+01 1.481026e+02 1.428007e+02 1.511523e+02
352 3.356050e+01 1.485023e+02 1.432477e+02 1.516169e+02
353 3.362314e+01 1.489021e+02 1.436972e+02 1.520834e+02
354 3.368560e+01 1.493029e+02 1.441455e+02 1.525479e+02
355 3.374743e+01 1.497040e+02 1.445969e+02 1.530115e+02
356 3.380958e+01 1.501049e+02 1.450488e+02 1.534764e+02
357 3.387291e+01 1.505038e+02 1.455007e+02 1.539388e+02
358 3.393583e+01 1.509030e+02 1.459499e+02 1.544022e+02
359 3.399856e+01 1.513028e+02 1.464020e+02 1.548661e+02
360 3.406150e+01 1.517015e+02 1.468541e+02 1.553299e+02
361 3.412422e+01 1.521014e+02 1.473079e+02 1.557920e+02
362 3.418742e+01 1.525004e+02 1.477612e+02 1.562534e+02
363 3.424978e+01 1.528989e+02 1.482155e+02 1.567150e+02
364 3.431125e+01 1.532983e+02 1.486719e+02 1.571781e+02
365 3.437330e+01 1.536989e+02 1.491283e+02 1.576375e+02
366 3.443578e+01 1.540979e+02 1.495853e+02 1.580970e+02
367 3.449741e+01 1.544951e+02 1.500445e+02 1.585540e+02
368 3.455899e+01 1.548923e+02 1.505034e+02 1.590133e+02
369 3.461976e+01 1.552899e+02 1.509624e+02 1.594727e+02
370 3.468080e+01 1.556890e+02 1.514243e+02 1.599301e+02
371 3.474211e+01 1.560874e+02 1.518861e+02 1.603873e+02
372 3.480244e+01 1.564843e+02 1.523497e+02 1.608432e+02
373 3.486272e+01 1.568807e+02 1.528117e+02 1.613029e+02
374 3.492326e+01 1.572757e+02 1.532748e+02 1.617608e+02
375 3.498381e+01 1.576737e+02 1.537397e+02 1.622174e+02
376 3.504428e+01 1.580714e+02 1.542045e+02 1.626747e+02
377 3.510407e+01 1.584682e+02 1.546699e+02 1.631337e+02
378 3.516520e+01 1.588628e+02 1.551364e+02 1.635901e+02
379 3.522543e+01 1.592588e+02 1.556022e+02 1.640462e+02
380 3.528785e+01 1.596537e+02 1.560672e+02 1.645027e+02
381 3.534874e+01 1.600509e+02 1.565321e+02 1.649609e+02
382 3.540999e+01 1.604468e+02 1.569980e+02 1.654157e+02
383 3.547139e+01 1.608424e+02 1.574644e+02 1.658718e+02
384 3.553240e+01 1.612392e+02 1.579328e+02 1.663265e+02
385 3.559386e+01 1.616355e+02 1.584004e+02 1.667815e+02
386 3.565428e+01 1.620305e+02 1.588706e+02 1.672348e+02
387 3.571523e+01 1.624295e+02 1.593389e+02 1.676870e+02
388 3.577518e+01 1.628255e+02 1.598093e+02 1.681391e+02
389 3.583590e+01 1.632239e+02 1.602815e+02 1.685898e+02
390 3.589648e+01 1.636201e+02 1.607526e+02 1.690408e+02
391 3.595706e+01 1.640180e+02 1.612211e+02 1.694928e+02
392 3.601804e+01 1.644146e+02 1.616914e+02 1.699450e+02
393 3.607824e+01 1.648126e+02 1.621641e+02 1.703950e+02
394 3.613873e+01 1.652108e+02 1.626356e+02 1.708446e+02
395 3.619859e+01 1.656088e+02 1.631060e+02 1.712958e+02
396 3.625772e+01 1.660059e+02 1.635775e+02 1.717473e+02
397 3.631753e+01 1.664052e+02 1.640495e+02 1.721967e+02
398 3.637680e+01 1.668023e+02 1.645251e+02 1.726449e+02
399 3.643556e+01 1.671962e+02 1.649993e+02 1.730931e+02
400 3.649432e+01 1.675910e+02 1.654724e+02 1.735439e+02
401 3.655349e+01 1.679894e+02 1.659466e+02 1.739908e+02
402 3.661374e+01 1.683862e+02 1.664195e+02 1.744370e+02
403 3.667212e+01 1.687836e+02 1.668952e+02 1.748849e+02
404 3.673254e+01 1.691834e+02 1.673693e+02 1.753326e+02
405 3.679010e+01 1.695810e+02 1.678452e+02 1.757789e+02
406 3.684825e+01 1.699816e+02 1.683205e+02 1.762250e+02
407 3.690672e+01 1.703808e+02 1.687990e+02 1.766708e+02
408 3.696498e+01 1.707801e+02 1.692765e+02 1.771156e+02
409 3.702404e+01 1.711818e+02 1.697543e+02 1.775608e+02
410 3.708243e+01 1.715835e+02 1.702313e+02 1.780052e+02
